Car Name,Location,Company Name,Make,Model,Color,Price,Manufacture Year,Link
Mercedes-Benz GLK-Class 350 2014 White,"Lagos, Amuwo-Odofin",DIVINE FAVOUR VENTURES,Mercedes-Benz,GLK-Class,,"₦ 22,000,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-2014-white-8cHFRNnvYl6WmXELZfAF8EDq.html?page=18&pos=17&cur_pos=17&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=396
Mercedes-Benz M Class 2014 Black,"Lagos, Amuwo-Odofin",simple autos,Mercedes-Benz,M Class,,"₦ 26,500,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-black-dUMGCEajpm9MzJerXcSnMTjB.html?page=18&pos=18&cur_pos=18&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=397
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,"Lagos, Surulere",Desmond Auto,Mercedes-Benz,GLK-Class,,"₦ 26,850,000",2014,https://jiji.ng/surulere/cars/mercedes-benz-glk-class-350-4matic-2014-black-no116PVVTqZXCGpHiDdfyN96.html?page=18&pos=19&cur_pos=19&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=398
Mercedes-Benz GLK-Class 350 4MATIC 2011 White,"Lagos, Apapa",ALEX AUTOS,Mercedes-Benz,GLK-Class,,"₦ 17,000,000",2011,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2011-white-azewI3iPP7tuXZiMdQASE7MV.html?page=18&pos=20&cur_pos=20&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=399
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,"Lagos, Amuwo-Odofin",Peak Autos SYNERGY,Mercedes-Benz,GLK-Class,,"₦ 24,500,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-4matic-2014-black-yPjJE1aFE5tv0cRnyS69vhoZ.html?page=18&pos=21&cur_pos=21&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=400
Mercedes-Benz M Class ML 350 4Matic 2013 Black,"Lagos, Amuwo-Odofin",The_Apostles_Autos,Mercedes-Benz,M Class,,"₦ 25,200,000",2013,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-ml-350-4matic-2013-black-BwZ2bT2YumIvLwacaAMIdHC5.html?page=18&pos=22&cur_pos=22&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=401
Mercedes-Benz M Class 2015 Silver,"Lagos, Apapa",CENTENSE GLOBAL ENT.,Mercedes-Benz,M Class,,"₦ 31,500,000",2015,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2015-silver-APqdMEGry9XHgaNHBm4W9jRz.html?page=18&pos=23&cur_pos=23&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=402
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 White,"Lagos, Alimosho",Taollance concepts,Mercedes-Benz,GLE-Class,,"₦ 36,000,000",2017,https://jiji.ng/alimosho/cars/mercedes-benz-gle-class-gle-350d-4matic-2017-white-115MPmFWJcXiDeBNqJe6RmHV.html?page=19&pos=1&cur_pos=1&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=403
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2018 Black,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLE-Class,,"₦ 41,000,000",2018,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-gle-350d-4matic-2018-black-84HW5dZhpKf9DTXyW8YjXCnH.html?page=19&pos=2&cur_pos=2&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=404
Mercedes-Benz GLA 250 2015 Silver,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLA 250,Silver,"₦ 29,400,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-gla-250-2015-silver-fvRuNXsIahmfKbshxUCAAeWm.html?page=19&pos=3&cur_pos=3&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=405
Mercedes-Benz GLA-Class 2015 Brown,"Lagos, Ikeja",Batem Autos Limited,Mercedes-Benz,GLA-Class,,"₦ 26,800,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-gla-class-2015-brown-fF49kiaH9UBv04nVjGViJTpF.html?page=19&pos=4&cur_pos=4&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=406
Mercedes-Benz GL-Class GL 450 2011 Blue,"Lagos, Lekki",Valres property & Autos,Mercedes-Benz,GL-Class,,"₦ 11,500,000",2011,https://jiji.ng/lekki/cars/mercedes-benz-gl-class-gl-450-2011-blue-APRORPhIN4euWdhqdMSsCREQ.html?page=19&pos=5&cur_pos=5&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=407
Mercedes-Benz GLE-Class 2017 Off white,"Lagos, Amuwo-Odofin",flawless autos,Mercedes-Benz,GLE-Class,Off white,"₦ 36,000,000",2017,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-gle-class-2017-off-white-g7lx4fFQaYdsftKbl15WiQkh.html?page=19&pos=6&cur_pos=6&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=408
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Blue,"Lagos, Ajah",Pyjayz Ventures,Mercedes-Benz,GLE-Class,,"₦ 90,000,000",2020,https://jiji.ng/ajah/cars/mercedes-benz-gle-class-gle-350-4matic-2020-blue-yW4WXbV1cUWXx0Vtv63ujssz.html?page=19&pos=7&cur_pos=7&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=409
Mercedes-Benz M Class ML 350 4Matic 2013 Black,"Lagos, Ojodu",Twelvemore Dharmie,Mercedes-Benz,M Class,,"₦ 26,999,999",2013,https://jiji.ng/ojodu/cars/mercedes-benz-m-class-ml-350-4matic-2013-black-DbFQst4kXh7d3aj05SgvciP.html?page=19&pos=8&cur_pos=8&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=410
Mercedes-Benz M Class ML 350 4Matic 2013 Brown,"Lagos, Magodo",Empathon Autos,Mercedes-Benz,M Class,,"₦ 27,000,000",2013,https://jiji.ng/magodo/cars/mercedes-benz-m-class-ml-350-4matic-2013-brown-uPt6ih4JzJpZzRyCkX3Qfs6T.html?page=19&pos=9&cur_pos=9&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=411
Mercedes-Benz M Class ML 350 4Matic 2012 Gray,"Lagos, Magodo",LISTIC AUTOS,Mercedes-Benz,M Class,,"₦ 27,000,000",2012,https://jiji.ng/magodo/cars/mercedes-benz-m-class-ml-350-4matic-2012-gray-fej9W3QmNiNSGC3MSnbLitXd.html?page=19&pos=10&cur_pos=10&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=412
Mercedes-Benz GLK-Class 2014 Red,"Lagos, Apapa",BEN Autos,Mercedes-Benz,GLK-Class,Red,"₦ 21,850,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-2014-red-BvEdykSX7pdVLAUVIkNHbsZk.html?page=19&pos=11&cur_pos=11&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=413
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,"Lagos, Apapa",Sammy Auto&amp;amp;#39;s,Mercedes-Benz,GLK-Class,,"₦ 23,800,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2013-white-xAS5TQ8k0zMb7IT41fuEQ39F.html?page=19&pos=12&cur_pos=12&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=414
Mercedes-Benz M Class ML 350 4Matic 2012 White,"Lagos, Apapa",Smarty autos limited,Mercedes-Benz,M Class,,"₦ 24,500,000",2012,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-4matic-2012-white-3Q6GqBIIbFsp7K8AzxBsFhA9.html?page=19&pos=13&cur_pos=13&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=415
Mercedes-Benz GLC-Class 2016 Black,"Lagos, Isolo",Chuks Jeffwheel,Mercedes-Benz,GLC-Class,,"₦ 42,000,000",2016,https://jiji.ng/isolo/cars/mercedes-benz-glc-class-2016-black-tWlhjsgyuU8oj9ryVmf2arRq.html?page=19&pos=14&cur_pos=14&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=416
Mercedes-Benz M Class 2013 Silver,"Lagos, Apapa",Occasion Automobiles Ltd,Mercedes-Benz,M Class,Silver,"₦ 28,500,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2013-silver-4a0mnv6mhLiq5DycNMVXtJPM.html?page=19&pos=15&cur_pos=15&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=417
Mercedes-Benz GLK-Class 350 4MATIC 2011 White,"Lagos, Apapa",Mikeson motors limited,Mercedes-Benz,GLK-Class,,"₦ 17,500,000",2011,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2011-white-ieI9njIIPFulgG3aN0QjJ65j.html?page=19&pos=16&cur_pos=16&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=418
Mercedes-Benz GLK-Class 350 4MATIC 2013 Black,"Lagos, Apapa",Infiniti Motors,Mercedes-Benz,GLK-Class,,"₦ 24,500,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2013-black-ChnOxhKjkJFDtIYdqkNtE1lH.html?page=19&pos=17&cur_pos=17&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=419
Mercedes-Benz GLC-Class 2016 Red,"Lagos, Apapa",GOZIE CARS,Mercedes-Benz,GLC-Class,,"₦ 38,600,000",2016,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2016-red-C0oeTR9tGxg4tA5VNEUrzsBN.html?page=19&pos=18&cur_pos=18&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=420
Mercedes-Benz M Class 2014 Black,"Lagos, Amuwo-Odofin",Peak Autos SYNERGY,Mercedes-Benz,M Class,,"₦ 32,000,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-black-wDjYRpaLZ8L406Dz3RdUXZFi.html?page=19&pos=19&cur_pos=19&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=421
Mercedes-Benz M Class 2015 White,"Lagos, Apapa",PROSPER AUTOMOBILE,Mercedes-Benz,M Class,,"₦ 34,000,000",2015,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2015-white-ni3xfv4CElXwtK5Oh43yKway.html?page=19&pos=20&cur_pos=20&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=422
Mercedes-Benz GLK-Class 350 4MATIC 2014 Gray,"Lagos, Apapa",Francis Motors,Mercedes-Benz,GLK-Class,,"₦ 23,500,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2014-gray-7KhtMU3QjXdSv84JZfNsyRqz.html?page=19&pos=21&cur_pos=21&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=423
Mercedes-Benz GLE-Class GLE 350 2017 Brown,"Lagos, Apapa",O'shea Autolinks,Mercedes-Benz,GLE-Class,Brown,"₦ 46,500,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-gle-class-gle-350-2017-brown-aCWFSLqx5pTGVJufUAB3fiQg.html?page=19&pos=22&cur_pos=22&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=424
Mercedes-Benz M Class 2015 Blue,"Lagos, Amuwo-Odofin",NZE C AUTOS,Mercedes-Benz,M Class,,"₦ 25,000,000",2015,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2015-blue-BaF9JHH4O0Xtu8koXb2HP5Vp.html?page=19&pos=23&cur_pos=23&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=425
Mercedes-Benz GLC-Class 2017 Black,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLC-Class,Black,"₦ 36,000,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-glc-class-2017-black-8wN6toLetY7qd5ntwLv2ovIY.html?page=20&pos=1&cur_pos=1&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=426
Mercedes-Benz M Class 2015 Blue,"Lagos, Ikeja",Premium Car,Mercedes-Benz,M Class,,"₦ 25,000,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-m-class-2015-blue-rJtIkTNKiuoht6oh03opwuil.html?page=20&pos=2&cur_pos=2&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=427
Mercedes-Benz GLE-Class 2016 Black,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLE-Class,Black,"₦ 37,000,000",2016,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-2016-black-ixAssghUaidAISLYePTUBVJ6.html?page=20&pos=3&cur_pos=3&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=428
Mercedes-Benz GLC-Class 2020 Gray,"Lagos, Ikeja",Batem Autos Limited,Mercedes-Benz,GLC-Class,Gray,"₦ 59,700,000",2020,https://jiji.ng/ikeja/cars/mercedes-benz-glc-class-2020-gray-hZnIv2hqmHmBf9bruSAdyMmu.html?page=20&pos=4&cur_pos=4&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=429
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Green,"Lagos, Alimosho",Eminent Autoworld,Mercedes-Benz,GLE-Class,,"₦ 114,460,000",2020,https://jiji.ng/alimosho/cars/mercedes-benz-gle-class-gle-350-4matic-2020-green-BZ5vk4cI5DSx2bGXMONqTIIK.html?page=20&pos=5&cur_pos=5&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=430
Mercedes-Benz M Class 2013 Silver,"Lagos, Ajah",Sunsem Auto,Mercedes-Benz,M Class,Silver,"₦ 24,500,000",2013,https://jiji.ng/ajah/cars/mercedes-benz-m-class-2013-silver-hizdcmuPDCljJ3cAv1tyYGEH.html?page=20&pos=6&cur_pos=6&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=431
Mercedes-Benz GLE-Class GLE 320 4MATIC 2016 White,"Lagos, Surulere",EMMOBA MOTORS,Mercedes-Benz,GLE-Class,,"₦ 39,800,000",2016,https://jiji.ng/surulere/cars/mercedes-benz-gle-class-gle-320-4matic-2016-white-zheYQPdqv931UXXqZNWO4J7O.html?page=20&pos=7&cur_pos=7&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=432
Mercedes-Benz X Class 2022 Gray,"Lagos, Lekki",GoodiEnergyHomes,Mercedes-Benz,X Class,Gray,"₦ 100,000,000",2022,https://jiji.ng/lekki/cars/mercedes-benz-x-class-2022-gray-2WtZ3zfKsdXUD5JoXzLx0W37.html?page=20&pos=8&cur_pos=8&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=433
Mercedes-Benz M Class ML 350 4Matic 2012 Black,"Lagos, Isolo",Paul Akinde,Mercedes-Benz,M Class,,"₦ 24,500,000",2012,https://jiji.ng/isolo/cars/mercedes-benz-m-class-ml-350-4matic-2012-black-vbqAXarz5J44pzG5AFkyg40w.html?page=20&pos=9&cur_pos=9&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=434
Mercedes-Benz GLC-Class 2016 Black,"Lagos, Amuwo-Odofin",TWINS MOTORS,Mercedes-Benz,GLC-Class,,"₦ 41,500,000",2016,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glc-class-2016-black-nmwhcrfWdceRQuHjUjC6zfIw.html?page=20&pos=10&cur_pos=10&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=435
Mercedes-Benz GLK-Class 350 4MATIC 2014 White,"Lagos, Apapa",EXPRESS AUTOS,Mercedes-Benz,GLK-Class,,"₦ 25,000,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2014-white-loU7cjtaYVeVGodaWWLRTER.html?page=20&pos=11&cur_pos=11&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=436
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,"Lagos, Amuwo-Odofin",simple autos,Mercedes-Benz,GLK-Class,,"₦ 16,500,000",2012,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-4matic-2012-black-wyxeAhbf0H3u3xU8LX1Q1Jn.html?page=20&pos=12&cur_pos=12&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=437
Mercedes-Benz GLC-Class 2016 Red,"Lagos, Apapa",CHIBUENYI FARMS AUTOS,Mercedes-Benz,GLC-Class,Red,"₦ 39,000,000",2016,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2016-red-8u19sTFVci2iIs0EAJoBLYH1.html?page=20&pos=13&cur_pos=13&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=438
Mercedes-Benz M Class 2014 Black,"Lagos, Amuwo-Odofin",Power Autos,Mercedes-Benz,M Class,,"₦ 34,000,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-black-1pavgzWO7mwpRq7oiLGvi0om.html?page=20&pos=14&cur_pos=14&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=439
Mercedes-Benz M Class ML 350 4Matic 2013 Gray,"Lagos, Apapa",Country Cars,Mercedes-Benz,M Class,,"₦ 28,000,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-4matic-2013-gray-pIMa8svBl7OSMXUQwQjVfGyl.html?page=20&pos=15&cur_pos=15&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=440
Mercedes-Benz GLA 250 2016 Red,"Lagos, Apapa",GRANT AUTO GROUP,Mercedes-Benz,GLA 250,Red,"₦ 27,000,000",2016,https://jiji.ng/apapa/cars/mercedes-benz-gla-250-2016-red-jSB4LcAYe4LNrIWtLqQ9LoQb.html?page=20&pos=16&cur_pos=16&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=441
Mercedes-Benz M Class 2014 Gray,"Lagos, Apapa",GOZIE CARS,Mercedes-Benz,M Class,,"₦ 27,800,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-gray-mnI6I1OK9V3pCyhOLjfsGqOf.html?page=20&pos=17&cur_pos=17&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=442
Mercedes-Benz GLK-Class 350 4MATIC 2014 Brown,"Lagos, Amuwo-Odofin",EKESONMOTORS,Mercedes-Benz,GLK-Class,,"₦ 22,800,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-4matic-2014-brown-9TbcOUSXWbMemAj3V3VPaasc.html?page=20&pos=18&cur_pos=18&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=443
Mercedes-Benz GLK-Class 2011 Blue,"Lagos, Apapa",Bekins Motors,Mercedes-Benz,GLK-Class,Blue,"₦ 19,700,000",2011,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-2011-blue-daZGQTKSNtfzhmmMTLwdiKKU.html?page=20&pos=19&cur_pos=19&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=444
Mercedes-Benz M Class 2014 Black,"Lagos, Apapa",Divine Star Global Link,Mercedes-Benz,M Class,,"₦ 28,500,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-black-v4fzepHrGuvwbnEgXfATXs6G.html?page=20&pos=20&cur_pos=20&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=445
Mercedes-Benz M Class 2015 Blue,"Lagos, Apapa",TOSHIBA MOTORS,Mercedes-Benz,M Class,,"₦ 31,000,000",2015,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2015-blue-38pkfQRfRGlY3Nlnh0DGM3pX.html?page=20&pos=21&cur_pos=21&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=446
Mercedes-Benz GLA 250 2017 Gray,"Lagos, Amuwo-Odofin",Chipexzy Motors,Mercedes-Benz,GLA 250,Gray,"₦ 27,500,000",2017,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-gla-250-2017-gray-cjQnAJ4ZozazSM4F0CZZv1zN.html?page=20&pos=22&cur_pos=22&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=447
Mercedes-Benz GLC-Class 2017 Gray,"Lagos, Amuwo-Odofin",EXQUISITE AUTOS,Mercedes-Benz,GLC-Class,,"₦ 34,500,000",2017,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glc-class-2017-gray-7oCrhXgdgLFeXRJuI32aB8J4.html?page=20&pos=23&cur_pos=23&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=448
Mercedes-Benz M Class 2014 Black,"Lagos, Ikeja",Premium Car,Mercedes-Benz,M Class,,"₦ 33,000,000",2014,https://jiji.ng/ikeja/cars/mercedes-benz-m-class-2014-black-ucHMEcKClYDyqW6PHkLr17vw.html?page=21&pos=1&cur_pos=1&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=449
Mercedes-Benz GLA 250 2017 White,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLA 250,White,"₦ 28,500,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-gla-250-2017-white-rnvGY5RFlM1z6raOcZGt5BHl.html?page=21&pos=2&cur_pos=2&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=450
Mercedes-Benz GLA 250 2015 Silver,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLA 250,Silver,"₦ 29,800,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-gla-250-2015-silver-r2uANhycuCrp72GHhoIFspZr.html?page=21&pos=3&cur_pos=3&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=451
Mercedes-Benz M Class ML 350 4Matic 2010 Black,"Lagos, Apapa",GRANT AUTO GROUP,Mercedes-Benz,M Class,,"₦ 16,000,000",2010,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-4matic-2010-black-ubvMTJNI0c5xCqGNIuGxZe4h.html?page=21&pos=4&cur_pos=4&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=452
Mercedes-Benz GLE-Class 2020 Black,"Lagos, Ikeja",Lyncon Autos,Mercedes-Benz,GLE-Class,Black,"₦ 95,000,000",2020,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-2020-black-VSnUizsEOzrGNvY2kTXmqf6.html?page=21&pos=5&cur_pos=5&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=453
Mercedes-Benz GLE-Class GLE 350 2017 Black,"Lagos, Lekki",227cars,Mercedes-Benz,GLE-Class,Black,"₦ 41,500,000",2017,https://jiji.ng/lekki/cars/mercedes-benz-gle-class-gle-350-2017-black-BlkpSlqg6qDlU7ElNe2tc2pK.html?page=21&pos=6&cur_pos=6&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=454
Mercedes-Benz M Class ML 350 4Matic 2013 Black,"Lagos, Surulere",Prince Abiodun,Mercedes-Benz,M Class,,"₦ 29,000,000",2013,https://jiji.ng/surulere/cars/mercedes-benz-m-class-ml-350-4matic-2013-black-k1Ktk2hbxRIkVRCNn8rGLYyh.html?page=21&pos=7&cur_pos=7&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=455
Mercedes-Benz GLE-Class GLE 450 4MATIC 2020 Black,"Lagos, Ikeja",Tella Adedoyin,Mercedes-Benz,GLE-Class,,"₦ 82,000,000",2020,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-gle-450-4matic-2020-black-xxAMrD9nfkOAO9X2XuuYaOBh.html?page=21&pos=8&cur_pos=8&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=456
Mercedes-Benz M Class 2014 Gray,"Lagos, Amuwo-Odofin",E T,Mercedes-Benz,M Class,Gray,"₦ 29,500,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-gray-yRFIOrfkVWAO3LmjGL2S8bag.html?page=21&pos=9&cur_pos=9&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=457
Mercedes-Benz M Class 2015 White,"Lagos, Ikeja",Beautiful intents Nigeria Enterprises,Mercedes-Benz,M Class,,"₦ 30,500,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-m-class-2015-white-nB0D47ZJ1G9dCUtn26ialfo6.html?page=21&pos=10&cur_pos=10&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=458
Mercedes-Benz GLK-Class 350 4MATIC 2012 Green,"Lagos, Amuwo-Odofin",williansmoses autos,Mercedes-Benz,GLK-Class,,"₦ 16,500,000",2012,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-4matic-2012-green-8QV5vid2J0pGUjiiQbsFMDjt.html?page=21&pos=11&cur_pos=11&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=459
Mercedes-Benz GLC-Class 2018 Black,"Lagos, Apapa",Luchy Cars,Mercedes-Benz,GLC-Class,Black,"₦ 44,000,000",2018,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2018-black-fvS18L6H5pUxUVOmmamPu40W.html?page=21&pos=12&cur_pos=12&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=460
Mercedes-Benz M Class 2014 White,"Lagos, Apapa",The_Apostles_Autos,Mercedes-Benz,M Class,,"₦ 24,950,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-white-69jWaF5xFTHONHtPY9FYPQ6z.html?page=21&pos=13&cur_pos=13&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=461
Mercedes-Benz GLC-Class 2017 White,"Lagos, Apapa",EXPRESS AUTOS,Mercedes-Benz,GLC-Class,White,"₦ 43,000,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2017-white-pnlS33bNKBLfY3j5EvMQo9aB.html?page=21&pos=14&cur_pos=14&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=462
